REF_DATE,GEO,DGUID,Labour force characteristics,Sex,Age group,Statistics,Data type,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019-03-01,Ontario,2016A000235,Part-time employment ,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063965,7.5.3.1.1.1,864.4,,,,1
2019-03-01,Ontario,2016A000235,Unemployment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063957,7.6.2.1.1.1,250.0,,,,1
2019-03-01,Ontario,2016A000235,Unemployment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063966,7.6.3.1.1.1,212.2,,,,1
2019-03-01,Ontario,2016A000235,Unemployment rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063958,7.7.2.1.1.1,6.1,,,,1
2019-03-01,Ontario,2016A000235,Unemployment rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063967,7.7.3.1.1.1,5.7,,,,1
2019-03-01,Ontario,2016A000235,Participation rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063959,7.8.2.1.1.1,70.2,,,,1
2019-03-01,Ontario,2016A000235,Participation rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063968,7.8.3.1.1.1,60.7,,,,1
2019-03-01,Ontario,2016A000235,Employment rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063960,7.9.2.1.1.1,65.9,,,,1
2019-03-01,Ontario,2016A000235,Employment rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063969,7.9.3.1.1.1,57.2,,,,1
2019-03-01,Manitoba,2016A000246,Population,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064141,8.1.2.1.1.1,513.9,,,,1
2019-03-01,Manitoba,2016A000246,Population,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064150,8.1.3.1.1.1,522.1,,,,1
2019-03-01,Manitoba,2016A000246,Labour force,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064142,8.2.2.1.1.1,375.0,,,,1
2019-03-01,Manitoba,2016A000246,Labour force,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064151,8.2.3.1.1.1,321.8,,,,1
2019-03-01,Manitoba,2016A000246,Employment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064143,8.3.2.1.1.1,354.7,,,,1
2019-03-01,Manitoba,2016A000246,Employment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064152,8.3.3.1.1.1,306.1,,,,1
2019-03-01,Manitoba,2016A000246,Full-time employment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064144,8.4.2.1.1.1,309.3,,,,1
2019-03-01,Manitoba,2016A000246,Full-time employment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064153,8.4.3.1.1.1,220.4,,,,1
2019-03-01,Manitoba,2016A000246,Part-time employment ,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064145,8.5.2.1.1.1,45.3,,,,1
2019-03-01,Manitoba,2016A000246,Part-time employment ,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064154,8.5.3.1.1.1,85.7,,,,1
2019-03-01,Manitoba,2016A000246,Unemployment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064146,8.6.2.1.1.1,20.3,,,,1
2019-03-01,Manitoba,2016A000246,Unemployment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064155,8.6.3.1.1.1,15.7,,,,1
2019-03-01,Manitoba,2016A000246,Unemployment rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064147,8.7.2.1.1.1,5.4,,,,1
2019-03-01,Manitoba,2016A000246,Unemployment rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064156,8.7.3.1.1.1,4.9,,,,1
2019-03-01,Manitoba,2016A000246,Participation rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064148,8.8.2.1.1.1,73.0,,,,1
2019-03-01,Manitoba,2016A000246,Participation rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064157,8.8.3.1.1.1,61.6,,,,1
2019-03-01,Manitoba,2016A000246,Employment rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064149,8.9.2.1.1.1,69.0,,,,1
2019-03-01,Manitoba,2016A000246,Employment rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064158,8.9.3.1.1.1,58.6,,,,1
2019-03-01,Saskatchewan,2016A000247,Population,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064330,9.1.2.1.1.1,442.9,,,,1
2019-03-01,Saskatchewan,2016A000247,Population,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064339,9.1.3.1.1.1,438.4,,,,1
2019-03-01,Saskatchewan,2016A000247,Labour force,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064331,9.2.2.1.1.1,330.2,,,,1
2019-03-01,Saskatchewan,2016A000247,Labour force,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064340,9.2.3.1.1.1,277.7,,,,1
2019-03-01,Saskatchewan,2016A000247,Employment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064332,9.3.2.1.1.1,313.0,,,,1
2019-03-01,Saskatchewan,2016A000247,Employment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064341,9.3.3.1.1.1,263.8,,,,1
2019-03-01,Saskatchewan,2016A000247,Full-time employment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064333,9.4.2.1.1.1,276.8,,,,1
2019-03-01,Saskatchewan,2016A000247,Full-time employment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064342,9.4.3.1.1.1,195.2,,,,1
2019-03-01,Saskatchewan,2016A000247,Part-time employment ,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064334,9.5.2.1.1.1,36.2,,,,1
2019-03-01,Saskatchewan,2016A000247,Part-time employment ,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064343,9.5.3.1.1.1,68.6,,,,1
2019-03-01,Saskatchewan,2016A000247,Unemployment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064335,9.6.2.1.1.1,17.2,,,,1
2019-03-01,Saskatchewan,2016A000247,Unemployment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064344,9.6.3.1.1.1,13.9,,,,1
2019-03-01,Saskatchewan,2016A000247,Unemployment rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064336,9.7.2.1.1.1,5.2,,,,1
2019-03-01,Saskatchewan,2016A000247,Unemployment rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064345,9.7.3.1.1.1,5.0,,,,1
2019-03-01,Saskatchewan,2016A000247,Participation rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064337,9.8.2.1.1.1,74.6,,,,1
2019-03-01,Saskatchewan,2016A000247,Participation rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064346,9.8.3.1.1.1,63.3,,,,1
2019-03-01,Saskatchewan,2016A000247,Employment rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064338,9.9.2.1.1.1,70.7,,,,1
2019-03-01,Saskatchewan,2016A000247,Employment rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064347,9.9.3.1.1.1,60.2,,,,1
2019-03-01,Alberta,2016A000248,Population,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064519,10.1.2.1.1.1,1720.6,,,,1
2019-03-01,Alberta,2016A000248,Population,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064528,10.1.3.1.1.1,1715.3,,,,1
2019-03-01,Alberta,2016A000248,Labour force,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064520,10.2.2.1.1.1,1318.5,,,,1
2019-03-01,Alberta,2016A000248,Labour force,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064529,10.2.3.1.1.1,1130.6,,,,1
2019-03-01,Alberta,2016A000248,Employment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064521,10.3.2.1.1.1,1222.2,,,,1
2019-03-01,Alberta,2016A000248,Employment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064530,10.3.3.1.1.1,1059.8,,,,1
2019-03-01,Alberta,2016A000248,Full-time employment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064522,10.4.2.1.1.1,1097.0,,,,1
2019-03-01,Alberta,2016A000248,Full-time employment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064531,10.4.3.1.1.1,791.1,,,,1
2019-03-01,Alberta,2016A000248,Part-time employment ,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064523,10.5.2.1.1.1,125.2,,,,1
2019-03-01,Alberta,2016A000248,Part-time employment ,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064532,10.5.3.1.1.1,268.7,,,,1
2019-03-01,Alberta,2016A000248,Unemployment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064524,10.6.2.1.1.1,96.3,,,,1
2019-03-01,Alberta,2016A000248,Unemployment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064533,10.6.3.1.1.1,70.8,,,,1
2019-03-01,Alberta,2016A000248,Unemployment rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064525,10.7.2.1.1.1,7.3,,,,1
2019-03-01,Alberta,2016A000248,Unemployment rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064534,10.7.3.1.1.1,6.3,,,,1
2019-03-01,Alberta,2016A000248,Participation rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064526,10.8.2.1.1.1,76.6,,,,1
2019-03-01,Alberta,2016A000248,Participation rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064535,10.8.3.1.1.1,65.9,,,,1
2019-03-01,Alberta,2016A000248,Employment rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064527,10.9.2.1.1.1,71.0,,,,1
2019-03-01,Alberta,2016A000248,Employment rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064536,10.9.3.1.1.1,61.8,,,,1
2019-03-01,British Columbia,2016A000259,Population,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064708,11.1.2.1.1.1,2070.3,,,,1
2019-03-01,British Columbia,2016A000259,Population,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064717,11.1.3.1.1.1,2144.0,,,,1
2019-03-01,British Columbia,2016A000259,Labour force,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064709,11.2.2.1.1.1,1462.2,,,,1
2019-03-01,British Columbia,2016A000259,Labour force,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064718,11.2.3.1.1.1,1345.2,,,,1
2019-03-01,British Columbia,2016A000259,Employment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064710,11.3.2.1.1.1,1391.4,,,,1
2019-03-01,British Columbia,2016A000259,Employment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064719,11.3.3.1.1.1,1279.0,,,,1
2019-03-01,British Columbia,2016A000259,Full-time employment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064711,11.4.2.1.1.1,1186.0,,,,1
2019-03-01,British Columbia,2016A000259,Full-time employment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064720,11.4.3.1.1.1,901.4,,,,1
2019-03-01,British Columbia,2016A000259,Part-time employment ,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064712,11.5.2.1.1.1,205.4,,,,1
2019-03-01,British Columbia,2016A000259,Part-time employment ,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064721,11.5.3.1.1.1,377.6,,,,1
2019-03-01,British Columbia,2016A000259,Unemployment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064713,11.6.2.1.1.1,70.8,,,,1
2019-03-01,British Columbia,2016A000259,Unemployment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2064722,11.6.3.1.1.1,66.3,,,,1
2019-03-01,British Columbia,2016A000259,Unemployment rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064714,11.7.2.1.1.1,4.8,,,,1
2019-03-01,British Columbia,2016A000259,Unemployment rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064723,11.7.3.1.1.1,4.9,,,,1
2019-03-01,British Columbia,2016A000259,Participation rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064715,11.8.2.1.1.1,70.6,,,,1
2019-03-01,British Columbia,2016A000259,Participation rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064724,11.8.3.1.1.1,62.7,,,,1
2019-03-01,British Columbia,2016A000259,Employment rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064716,11.9.2.1.1.1,67.2,,,,1
2019-03-01,British Columbia,2016A000259,Employment rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2064725,11.9.3.1.1.1,59.7,,,,1
2019-05-01,Canada,2016A000011124,Population,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2062818,1.1.2.1.1.1,15126.9,,,,1
2019-05-01,Canada,2016A000011124,Population,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2062827,1.1.3.1.1.1,15503.5,,,,1
2019-05-01,Canada,2016A000011124,Labour force,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2062819,1.2.2.1.1.1,10680.9,,,,1
2019-05-01,Canada,2016A000011124,Labour force,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2062828,1.2.3.1.1.1,9554.0,,,,1
2019-05-01,Canada,2016A000011124,Employment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2062820,1.3.2.1.1.1,10048.0,,,,1
2019-05-01,Canada,2016A000011124,Employment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2062829,1.3.3.1.1.1,9084.3,,,,1
2019-05-01,Canada,2016A000011124,Full-time employment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2062821,1.4.2.1.1.1,8725.6,,,,1
2019-05-01,Canada,2016A000011124,Full-time employment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2062830,1.4.3.1.1.1,6747.0,,,,1
2019-05-01,Canada,2016A000011124,Part-time employment ,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2062822,1.5.2.1.1.1,1322.4,,,,1
2019-05-01,Canada,2016A000011124,Part-time employment ,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2062831,1.5.3.1.1.1,2337.3,,,,1
2019-05-01,Canada,2016A000011124,Unemployment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2062823,1.6.2.1.1.1,632.9,,,,1
2019-05-01,Canada,2016A000011124,Unemployment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2062832,1.6.3.1.1.1,469.7,,,,1
2019-05-01,Canada,2016A000011124,Unemployment rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2062824,1.7.2.1.1.1,5.9,,,,1
2019-05-01,Canada,2016A000011124,Unemployment rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2062833,1.7.3.1.1.1,4.9,,,,1
2019-05-01,Canada,2016A000011124,Participation rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2062825,1.8.2.1.1.1,70.6,,,,1
2019-05-01,Canada,2016A000011124,Participation rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2062834,1.8.3.1.1.1,61.6,,,,1
2019-05-01,Canada,2016A000011124,Employment rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2062826,1.9.2.1.1.1,66.4,,,,1
2019-05-01,Canada,2016A000011124,Employment rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2062835,1.9.3.1.1.1,58.6,,,,1
2019-05-01,Newfoundland and Labrador,2016A000210,Population,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063007,2.1.2.1.1.1,219.2,,,,1
2019-05-01,Newfoundland and Labrador,2016A000210,Population,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063016,2.1.3.1.1.1,226.4,,,,1
2019-05-01,Newfoundland and Labrador,2016A000210,Labour force,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063008,2.2.2.1.1.1,138.5,,,,1
2019-05-01,Newfoundland and Labrador,2016A000210,Labour force,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063017,2.2.3.1.1.1,123.2,,,,1
2019-05-01,Newfoundland and Labrador,2016A000210,Employment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063009,2.3.2.1.1.1,119.0,,,,1
2019-05-01,Newfoundland and Labrador,2016A000210,Employment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063018,2.3.3.1.1.1,110.5,,,,1
2019-05-01,Newfoundland and Labrador,2016A000210,Full-time employment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063010,2.4.2.1.1.1,106.4,,,,1
2019-05-01,Newfoundland and Labrador,2016A000210,Full-time employment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063019,2.4.3.1.1.1,89.6,,,,1
2019-05-01,Newfoundland and Labrador,2016A000210,Part-time employment ,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063011,2.5.2.1.1.1,12.6,,,,1
2019-05-01,Newfoundland and Labrador,2016A000210,Part-time employment ,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063020,2.5.3.1.1.1,20.9,,,,1
2019-05-01,Newfoundland and Labrador,2016A000210,Unemployment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063012,2.6.2.1.1.1,19.5,,,,1
2019-05-01,Newfoundland and Labrador,2016A000210,Unemployment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063021,2.6.3.1.1.1,12.7,,,,1
2019-05-01,Newfoundland and Labrador,2016A000210,Unemployment rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063013,2.7.2.1.1.1,14.1,,,,1
2019-05-01,Newfoundland and Labrador,2016A000210,Unemployment rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063022,2.7.3.1.1.1,10.3,,,,1
2019-05-01,Newfoundland and Labrador,2016A000210,Participation rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063014,2.8.2.1.1.1,63.2,,,,1
2019-05-01,Newfoundland and Labrador,2016A000210,Participation rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063023,2.8.3.1.1.1,54.4,,,,1
2019-05-01,Newfoundland and Labrador,2016A000210,Employment rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063015,2.9.2.1.1.1,54.3,,,,1
2019-05-01,Newfoundland and Labrador,2016A000210,Employment rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063024,2.9.3.1.1.1,48.8,,,,1
2019-05-01,Prince Edward Island,2016A000211,Population,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063196,3.1.2.1.1.1,63.8,,,,1
2019-05-01,Prince Edward Island,2016A000211,Population,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063205,3.1.3.1.1.1,66.3,,,,1
2019-05-01,Prince Edward Island,2016A000211,Labour force,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063197,3.2.2.1.1.1,45.4,,,,1
2019-05-01,Prince Edward Island,2016A000211,Labour force,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063206,3.2.3.1.1.1,41.1,,,,1
2019-05-01,Prince Edward Island,2016A000211,Employment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063198,3.3.2.1.1.1,40.2,,,,1
2019-05-01,Prince Edward Island,2016A000211,Employment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063207,3.3.3.1.1.1,38.8,,,,1
2019-05-01,Prince Edward Island,2016A000211,Full-time employment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063199,3.4.2.1.1.1,36.0,,,,1
2019-05-01,Prince Edward Island,2016A000211,Full-time employment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063208,3.4.3.1.1.1,31.2,,,,1
2019-05-01,Prince Edward Island,2016A000211,Part-time employment ,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063200,3.5.2.1.1.1,4.1,,,,1
2019-05-01,Prince Edward Island,2016A000211,Part-time employment ,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063209,3.5.3.1.1.1,7.6,,,,1
2019-05-01,Prince Edward Island,2016A000211,Unemployment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063201,3.6.2.1.1.1,5.2,,,,1
2019-05-01,Prince Edward Island,2016A000211,Unemployment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063210,3.6.3.1.1.1,2.3,,,,1
2019-05-01,Prince Edward Island,2016A000211,Unemployment rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063202,3.7.2.1.1.1,11.5,,,,1
2019-05-01,Prince Edward Island,2016A000211,Unemployment rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063211,3.7.3.1.1.1,5.6,,,,1
2019-05-01,Prince Edward Island,2016A000211,Participation rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063203,3.8.2.1.1.1,71.2,,,,1
2019-05-01,Prince Edward Island,2016A000211,Participation rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063212,3.8.3.1.1.1,62.0,,,,1
2019-05-01,Prince Edward Island,2016A000211,Employment rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063204,3.9.2.1.1.1,63.0,,,,1
2019-05-01,Prince Edward Island,2016A000211,Employment rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063213,3.9.3.1.1.1,58.5,,,,1
2019-05-01,Nova Scotia,2016A000212,Population,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063385,4.1.2.1.1.1,388.4,,,,1
2019-05-01,Nova Scotia,2016A000212,Population,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063394,4.1.3.1.1.1,415.7,,,,1
2019-05-01,Nova Scotia,2016A000212,Labour force,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063386,4.2.2.1.1.1,253.7,,,,1
2019-05-01,Nova Scotia,2016A000212,Labour force,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063395,4.2.3.1.1.1,247.0,,,,1
2019-05-01,Nova Scotia,2016A000212,Employment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063387,4.3.2.1.1.1,233.7,,,,1
2019-05-01,Nova Scotia,2016A000212,Employment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063396,4.3.3.1.1.1,232.5,,,,1
2019-05-01,Nova Scotia,2016A000212,Full-time employment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063388,4.4.2.1.1.1,204.6,,,,1
2019-05-01,Nova Scotia,2016A000212,Full-time employment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063397,4.4.3.1.1.1,173.3,,,,1
2019-05-01,Nova Scotia,2016A000212,Part-time employment ,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063389,4.5.2.1.1.1,29.1,,,,1
2019-05-01,Nova Scotia,2016A000212,Part-time employment ,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063398,4.5.3.1.1.1,59.2,,,,1
2019-05-01,Nova Scotia,2016A000212,Unemployment,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063390,4.6.2.1.1.1,20.0,,,,1
2019-05-01,Nova Scotia,2016A000212,Unemployment,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063399,4.6.3.1.1.1,14.5,,,,1
2019-05-01,Nova Scotia,2016A000212,Unemployment rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063391,4.7.2.1.1.1,7.9,,,,1
2019-05-01,Nova Scotia,2016A000212,Unemployment rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063400,4.7.3.1.1.1,5.9,,,,1
2019-05-01,Nova Scotia,2016A000212,Participation rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063392,4.8.2.1.1.1,65.3,,,,1
2019-05-01,Nova Scotia,2016A000212,Participation rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063401,4.8.3.1.1.1,59.4,,,,1
2019-05-01,Nova Scotia,2016A000212,Employment rate,Males,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063393,4.9.2.1.1.1,60.2,,,,1
2019-05-01,Nova Scotia,2016A000212,Employment rate,Females,15 years and over,Estimate,Seasonally adjusted,Percentage,242,units,0,v2063402,4.9.3.1.1.1,55.9,,,,1
2019-05-01,New Brunswick,2016A000213,Population,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063574,5.1.2.1.1.1,314.3,,,,1
2019-05-01,New Brunswick,2016A000213,Population,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063583,5.1.3.1.1.1,327.5,,,,1
2019-05-01,New Brunswick,2016A000213,Labour force,Males,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063575,5.2.2.1.1.1,207.0,,,,1
2019-05-01,New Brunswick,2016A000213,Labour force,Females,15 years and over,Estimate,Seasonally adjusted,Persons,249,thousands,3,v2063584,5.2.3.1.1.1,187.5,,,,1
